"LokalitetId","Opstina","Mesto","Ulica","KucniBroj","Sprat","Stan","BiracaPrebivaliste","BiracaBoraviste","Timestamp"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БАРИЦЕ","3","","","4","0","1779019246"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БАРИЦЕ","5","","","3","0","1779019256"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БАРИЦЕ","5-А","","","1","0","1779019271"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БАРИЦЕ","7","","","2","0","1779019281"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БАРИЦЕ","9","","","4","0","1779019305"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БАРИЦЕ","11","","","3","0","1779019313"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БАРИЦЕ","11-А","","","2","0","1779019323"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БАРИЦЕ","11-Б","","","2","0","1779019333"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БАРИЦЕ","13","","","1","0","1779019343"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БАРИЦЕ","95","","","1","0","1779019351"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БАРИЦЕ","135","","","2","0","1779019358"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БЕГЕЈСКА","1","","","6","0","1779019371"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БЕГЕЈСКА","3","","","4","0","1779019381"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БЕГЕЈСКА","4","","","3","0","1779019398"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БЕГЕЈСКА","10","","","6","0","1779019408"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БЕГЕЈСКА","22","","","1","0","1779019418"
"252","ЖИТИШТЕ","БАНАТСКИ ДВОР","БЕГЕЈСКА","24","","","3","0","1779019460"
