"LokalitetId","Opstina","Mesto","Ulica","KucniBroj","Sprat","Stan","BiracaPrebivaliste","BiracaBoraviste","Timestamp"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","БАЛКАНСКА","20","","","1","0","1779035691"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","БАЛКАНСКА","29-А","","","1","0","1779035698"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","БАЛКАНСКА","35","","","3","0","1779035706"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","БАЛКАНСКА","51","","","2","0","1779035720"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","ДЕСПОТА ЂУРЂА","2-А","","","1","0","1779035731"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","ДЕСПОТА ЂУРЂА","4-Г","","","1","0","1779035742"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","ДЕСПОТА ЂУРЂА","15-А","","","2","0","1779035751"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","ЗАСЕЛАК АРНАУТОВИЋИ","1","","","1","0","1779035760"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КЛИК","3-А","","","1","0","1779035777"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КЛИК","15","","","1","0","1779035784"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КЛИК","17","","","3","0","1779035792"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КНЕЗА МИЛОША","31","","","1","0","1779035806"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КНЕЗА МИЛОША","35","","","1","0","1779035818"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КНЕЗА МИЛОША","49","","","3","0","1779035828"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КНЕЗА МИЛОША","51","","","1","0","1779035845"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КНЕЗА МИЛОША","69","","","1","0","1779035856"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КНЕЗА МИЛОША","71","","","3","0","1779035869"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КОСОВКЕ ДЕВОЈКЕ","7","","","2","0","1779035879"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КОСОВКЕ ДЕВОЈКЕ","16","","","1","0","1779035891"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КРАЉА МИЛАНА","12","","","2","0","1779035900"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КРАЉА МИЛАНА","21-Б","","","1","0","1779035913"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КРАЉА МИЛАНА","29","","","1","0","1779035920"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КРАЉА МИЛАНА","32","","","1","0","1779035930"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КРАЉА МИЛУТИНА","21-Б","","","1","0","1779035943"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КРАЉА МИЛУТИНА","32","","","4","0","1779035951"
"343","КОСЈЕРИЋ","БЈЕЛОПЕРИЦА","КРАЉА МИЛУТИНА","42","","","2","0","1779035959"
