"LokalitetId","Opstina","Mesto","Ulica","KucniBroj","Sprat","Stan","BiracaPrebivaliste","BiracaBoraviste","Timestamp"
"257","АДА","АДА","1.МАЈА","1","","","2","0","1779013194"
"257","АДА","АДА","1.МАЈА","2","","","1","0","1779013194"
"257","АДА","АДА","1.МАЈА","3","","","2","0","1779013194"
"257","АДА","АДА","1.МАЈА","4-А","","","4","0","1779013194"
"257","АДА","АДА","1.МАЈА","5","","","1","0","1779013194"
"257","АДА","АДА","1.МАЈА","6","","","2","0","1779013194"
"257","АДА","АДА","1.МАЈА","6-А","","","1","0","1779013194"
"257","АДА","АДА","1.МАЈА","7","","","3","0","1779013194"
"257","АДА","АДА","1.МАЈА","8","","","4","0","1779013194"
"257","АДА","АДА","1.МАЈА","8-А","","","4","0","1779013194"
"257","АДА","АДА","1.МАЈА","10","","","2","0","1779013194"
"257","АДА","АДА","1.МАЈА","11","","","4","0","1779013194"
"257","АДА","АДА","1.МАЈА","11-А","","","2","0","1779013194"
"257","АДА","АДА","1.МАЈА","11-Б","","","3","0","1779013194"
"257","АДА","АДА","1.МАЈА","12","","","3","0","1779013194"
"257","АДА","АДА","1.МАЈА","13","","","3","0","1779013194"
"257","АДА","АДА","1.МАЈА","14","","","3","0","1779013194"
"257","АДА","АДА","1.МАЈА","15","","","5","0","1779013194"
"257","АДА","АДА","1.МАЈА","16","","","4","0","1779013194"
"257","АДА","АДА","1.МАЈА","17","","","1","0","1779013194"
"257","АДА","АДА","1.МАЈА","18","","","3","0","1779013194"
"257","АДА","АДА","1.МАЈА","19","","","5","0","1779013194"
"257","АДА","АДА","1.МАЈА","20","","","4","0","1779013194"
"257","АДА","АДА","1.МАЈА","21","","","1","0","1779013194"
"257","АДА","АДА","1.МАЈА","22","","","3","0","1779013194"
"257","АДА","АДА","1.МАЈА","23","","","1","0","1779013194"
"257","АДА","АДА","1.МАЈА","24","","","2","0","1779013194"
"257","АДА","АДА","1.МАЈА","25","","","2","0","1779013194"
"257","АДА","АДА","1.МАЈА","26","","","2","0","1779013194"
"257","АДА","АДА","1.МАЈА","27","","","4","0","1779013194"
"257","АДА","АДА","1.МАЈА","28","","","3","0","1779013194"
"257","АДА","АДА","1.МАЈА","29","","","2","0","1779013194"
"257","АДА","АДА","1.МАЈА","30","","","1","0","1779013194"
"257","АДА","АДА","1.МАЈА","31","","","6","0","1779013194"
"257","АДА","АДА","1.МАЈА","32","","","2","0","1779013194"
"257","АДА","АДА","1.МАЈА","33","","","4","0","1779013194"
"257","АДА","АДА","1.МАЈА","34","","","1","0","1779013194"
"257","АДА","АДА","1.МАЈА","36","","","5","0","1779013194"
