"LokalitetId","Opstina","Mesto","Ulica","KucniBroj","Sprat","Stan","BiracaPrebivaliste","BiracaBoraviste","Timestamp"
"423","ВИТИНА","БИНАЧ","НЕМА УЛИЦЕ","0","","","20","0","1779010430"
"423","ВИТИНА","ВИТИНА","4. ЈУЛА","0","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","4. ЈУЛА","12","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","4. ЈУЛА","13","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","4. ЈУЛА","25/13","","4","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","4. ЈУЛА","38","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","4. ЈУЛА","47","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","4. ЈУЛА","51","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИДОВДАНСКА","0","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИДОВДАНСКА","2","","2","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИДОВДАНСКА","5","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИДОВДАНСКА","10","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИДОВДАНСКА","18","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИДОВДАНСКА","25","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИДОВДАНСКА","28","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИДОВДАНСКА","32","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИДОВДАНСКА","50","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИТИНА","0","","","181","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИТИНА","0","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИТИНА","1","","","195","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИТИНА","2","","","178","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИТИНА","3","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИТИНА","3","","","221","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИТИНА","4","","","192","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИТИНА","5","","","2","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВИТИНА","5","","","209","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВОЈВОДЕ МИШИЋА","6","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","ВОЈВОДЕ МИШИЋА","36","","","1","0","1779010430"
"423","ВИТИНА","ВИТИНА","НЕМА УЛИЦЕ","0","","","29","0","1779010430"
