"LokalitetId","Opstina","Mesto","Ulica","KucniBroj","Sprat","Stan","BiracaPrebivaliste","BiracaBoraviste","Timestamp"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","0","","","2","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","2","","","4","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","4","","","6","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","4-А","","","3","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","5","","","2","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","6","","","3","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","7","","","2","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","8","","","1","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","10","","","6","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","11","","","4","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","11-А","","","3","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","11-Г","","","1","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","11-Ц","","","1","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","12","","","3","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","12-А","","","2","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","12-Б","","","2","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","13","","","6","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","15","","","3","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","16","","","2","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","18","","","6","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","19","","","2","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","20","","","1","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","22","","","3","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","24","","","2","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","26","","","3","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","28","","","3","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","30","","","2","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","БРАНКА РАДИЧЕВИЋА","32","","","3","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","ВОЈВОЂАНСКА","1","","","3","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","ВОЈВОЂАНСКА","2","","","4","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","ВОЈВОЂАНСКА","3","","","1","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","ВОЈВОЂАНСКА","7","","","3","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","ВОЈВОЂАНСКА","9","","","3","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","ВОЈВОЂАНСКА","10","","","1","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","ВОЈВОЂАНСКА","11","","","1","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","ВОЈВОЂАНСКА","13","","","6","0","1779013197"
"280","ВРБАС","БАЧКО ДОБРО ПОЉЕ","ВОЈВОЂАНСКА","17","","","4","0","1779013197"
