"LokalitetId","Opstina","Mesto","Ulica","KucniBroj","Sprat","Stan","BiracaPrebivaliste","BiracaBoraviste","Timestamp"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","0","","","4","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","1","","","2","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","2","","","1","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","2-А","","","4","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","3-А","","","6","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","4","","","1","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","6","","","6","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","7-А","","","1","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","8","","","2","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","10","","","1","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","11","","","4","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","11-А","","","1","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","11-Б","","","2","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","12","","","4","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","12-А","","","4","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","13","","","2","0","1779013201"
"320","АРАНЂЕЛОВАЦ","АРАНЂЕЛОВАЦ","1.МАЈА","14","","","10","0","1779013201"
