"LokalitetId","Opstina","Mesto","Ulica","KucniBroj","Sprat","Stan","BiracaPrebivaliste","BiracaBoraviste","Timestamp"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","1","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","1","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","2","","","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","2","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","3","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","4","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","5","","","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","6","","0","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","7","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","8","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","8","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","9","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","10","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","11","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","12","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","13","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","13","","0","4","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","14","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","16","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","16","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","17","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","18","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","18","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","19","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","20","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","23","","","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","23","","0","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","24","","","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","24","","0","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","28","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","29","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","30","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","31","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","32","","","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","32","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","33","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","34","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","34","","0","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","37","","","5","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","37","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","38","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","38","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","40","","0","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","42","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","43","","","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","44","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","47-А","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","48","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","50","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","50","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","51","","","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","51","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","53","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","54","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","55","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","56","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","57","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","58","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","59","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","60","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","60","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","61","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","62","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","63","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","63","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","64","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","64","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","65","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","65","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","67","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","67","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","69","","","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","72","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","73","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","74","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","75","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","75","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","76","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","76","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","77","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","78","","0","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","80","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","80","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","81","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","81","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","84","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","84","","0","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","86","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","87","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","88","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","88","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","89","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","22.ОКТОБРА","90","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","7 .ЈУЛА","2","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","7 .ЈУЛА","2","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","7 .ЈУЛА","3","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","7 .ЈУЛА","4","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","7 .ЈУЛА","4","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","7 .ЈУЛА","7","","","4","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","7 .ЈУЛА","8","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","7 .ЈУЛА","9","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","7 .ЈУЛА","9","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","7 .ЈУЛА","10","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","7 .ЈУЛА","15","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","7 .ЈУЛА","17","","","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","7 .ЈУЛА","17","","0","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","7 .ЈУЛА","21","","","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","7 .ЈУЛА","21","","0","5","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","1","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","2","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","4","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","6","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","7","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","9","","","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","10","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","12","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","14","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","15","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","16","","","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","16","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","17","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","18","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","19","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","20","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","21","","","6","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","22","","0","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","23","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","23","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","26","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АДИ ЕНДРЕ","28","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АЛЕКСЕ ШАНТИЋА","2","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АЛЕКСЕ ШАНТИЋА","3","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АЛЕКСЕ ШАНТИЋА","4","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АЛЕКСЕ ШАНТИЋА","5","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АЛЕКСЕ ШАНТИЋА","5","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АЛЕКСЕ ШАНТИЋА","6","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АЛЕКСЕ ШАНТИЋА","6","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","АЛЕКСЕ ШАНТИЋА","6-Б","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БОРИСА КИДРИЧА","1","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БОРИСА КИДРИЧА","1","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БОРИСА КИДРИЧА","2","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БОРИСА КИДРИЧА","2","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БОРИСА КИДРИЧА","3","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БОРИСА КИДРИЧА","3","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БОРИСА КИДРИЧА","4","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БОРИСА КИДРИЧА","4","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БОРИСА КИДРИЧА","9","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БОРИСА КИДРИЧА","10","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БОРИСА КИДРИЧА","11","","0","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БОРИСА КИДРИЧА","12","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БОРИСА КИДРИЧА","12","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БРАНКА БАЈИЋА","1","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БРАНКА БАЈИЋА","2","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БРАНКА БАЈИЋА","4","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БРАНКА БАЈИЋА","4","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БРАНКА БАЈИЋА","5","","0","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БРАНКА БАЈИЋА","6","","","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БРАНКА БАЈИЋА","6","","0","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БРАНКА БАЈИЋА","7","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БРАНКА БАЈИЋА","7","","0","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БРАНКА БАЈИЋА","8","","","6","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БРАНКА БАЈИЋА","10","","","2","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БРАНКА БАЈИЋА","11","","","1","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БРАНКА БАЈИЋА","12","","0","3","0","1779013194"
"279","БЕЧЕЈ","БАЧКО ГРАДИШТЕ","БРАНКА БАЈИЋА","13","","","1","0","1779013194"
