"LokalitetId","Opstina","Mesto","Ulica","KucniBroj","Sprat","Stan","BiracaPrebivaliste","BiracaBoraviste","Timestamp"
"435","БЕОГРАД-НОВИ БЕОГРАД","БЕОГРАД","30. МАЈА","8","","","2","0","1779013195"
"435","БЕОГРАД-НОВИ БЕОГРАД","БЕОГРАД","АВИЈАТИЧАРСКИ ПУТ","5","","","15","0","1779013195"
"435","БЕОГРАД-НОВИ БЕОГРАД","БЕОГРАД","АДАМА БОГОСАВЉЕВИЋА","1","","","3","0","1779013195"
"435","БЕОГРАД-НОВИ БЕОГРАД","БЕОГРАД","АДАМА БОГОСАВЉЕВИЋА","4","","","4","0","1779013195"
"435","БЕОГРАД-НОВИ БЕОГРАД","БЕОГРАД","АДАМА БОГОСАВЉЕВИЋА","8","","","3","0","1779013195"
"435","БЕОГРАД-НОВИ БЕОГРАД","БЕОГРАД","АДАМА БОГОСАВЉЕВИЋА","11","","","2","0","1779013195"
"435","БЕОГРАД-НОВИ БЕОГРАД","БЕОГРАД","АДАМА БОГОСАВЉЕВИЋА","12","","","3","0","1779013195"
"435","БЕОГРАД-НОВИ БЕОГРАД","БЕОГРАД","АДАМА БОГОСАВЉЕВИЋА","13","","","11","0","1779013195"
"435","БЕОГРАД-НОВИ БЕОГРАД","БЕОГРАД","АДАМА БОГОСАВЉЕВИЋА","14","","","1","0","1779013195"
"435","БЕОГРАД-НОВИ БЕОГРАД","БЕОГРАД","АДАМА БОГОСАВЉЕВИЋА","15","","","1","0","1779013195"
"435","БЕОГРАД-НОВИ БЕОГРАД","БЕОГРАД","АДАМА БОГОСАВЉЕВИЋА","16","","","1","0","1779013195"
"435","БЕОГРАД-НОВИ БЕОГРАД","БЕОГРАД","АЛБРЕХТА ДИРЕРА","4","","","26","0","1779013195"
"435","БЕОГРАД-НОВИ БЕОГРАД","БЕОГРАД","АЛБРЕХТА ДИРЕРА","8","","","1","0","1779013195"
