"LokalitetId","Opstina","Mesto","Ulica","KucniBroj","Sprat","Stan","BiracaPrebivaliste","BiracaBoraviste","Timestamp"
"421","ЛЕПОСАВИЋ","БЕЛО БРДО","БЕЛО БРДО","0","","","81","0","1779095373"
"421","ЛЕПОСАВИЋ","БЕЛО БРДО","ГУВНИШТЕ","0","","","47","0","1779095396"
"421","ЛЕПОСАВИЋ","БЕЛО БРДО","НЕМА УЛИЦЕ","0","","","1","0","1779095406"
"421","ЛЕПОСАВИЋ","БЕЛО БРДО","ЦРНАТОВО","0","","","57","0","1779095416"
"421","ЛЕПОСАВИЋ","БЕЛУЋЕ","БЕЛУЋЕ","0","","","182","1","1779095428"
"421","ЛЕПОСАВИЋ","БЕЛУЋЕ","БОРОВА","0","","","120","2","1779095437"
"421","ЛЕПОСАВИЋ","БЕЛУЋЕ","НЕМА УЛИЦЕ","0","","","6","0","1779095448"
"421","ЛЕПОСАВИЋ","БОРЧАНЕ","БОРЧАНЕ","0","","","26","0","1779095457"
"421","ЛЕПОСАВИЋ","БОРЧАНЕ","БРЗАНЦЕ","0","","","9","0","1779095466"
"421","ЛЕПОСАВИЋ","БОРЧАНЕ","РУЦМАНЦЕ","0","","","1","0","1779095476"
"421","ЛЕПОСАВИЋ","ВРАЧЕВО","БАРЕ","0","","","25","0","1779095487"
"421","ЛЕПОСАВИЋ","ВРАЧЕВО","ВРАЧЕВО","0","","","93","0","1779095496"
"421","ЛЕПОСАВИЋ","ВРАЧЕВО","КАЉИН","0","","","50","0","1779095540"
"421","ЛЕПОСАВИЋ","ВРАЧЕВО","КАМЕНИЦА","0","","","4","0","1779095548"
"421","ЛЕПОСАВИЋ","ВРАЧЕВО","НЕМА УЛИЦЕ","0","","","3","0","1779095557"
"421","ЛЕПОСАВИЋ","ВРАЧЕВО","РИКОВО","0","","","3","0","1779095566"
"421","ЛЕПОСАВИЋ","ВРАЧЕВО","ТРЕБИЋЕ","0","","","23","0","1779095575"
"421","ЛЕПОСАВИЋ","ВУЧА","ВУЧА","0","","","268","1","1779095582"
