"LokalitetId","Opstina","Mesto","Ulica","KucniBroj","Sprat","Stan","BiracaPrebivaliste","BiracaBoraviste","Timestamp"
"278","БЕОЧИН","БАНОШТОР","ВОЈВОДЕ МИШИЋА","1","","","1","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВОЈВОДЕ МИШИЋА","3","","","2","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВОЈВОДЕ МИШИЋА","7","","","4","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВОЈВОДЕ МИШИЋА","8","","","1","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВОЈВОДЕ МИШИЋА","9","","","2","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВОЈВОДЕ МИШИЋА","10","","","3","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВОЈВОДЕ МИШИЋА","11","","","1","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВОЈВОДЕ МИШИЋА","12","","","3","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВОЈВОДЕ МИШИЋА","14","","","1","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВОЈВОДЕ МИШИЋА","16","","","3","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВОЈВОДЕ МИШИЋА","18","","","4","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВОЈВОДЕ МИШИЋА","20","","","1","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВОЈВОДЕ МИШИЋА","22","","","1","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВОЈВОДЕ МИШИЋА","24","","","2","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВОЈВОДЕ МИШИЋА","28","","","1","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВУКА КАРАЏИЋА","3","","","1","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ВУКА КАРАЏИЋА","4","","","2","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ГРАДИНЕ","27","","","1","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ГРАДИНЕ","32","","","1","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ГРАДИНЕ","37","","","1","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ДУГА МЕЂА","0","","","2","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ДУГА МЕЂА","23","","","2","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ДУГА МЕЂА","33","","","1","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ДУГА МЕЂА","51","","","1","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ДУНАВ-ПАВЛИШ","7","","","1","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ДУНАВСКА","1","","","4","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ДУНАВСКА","3","","","2","0","1779013196"
"278","БЕОЧИН","БАНОШТОР","ДУНАВСКА","6","","","4","0","1779013196"
