"LokalitetId","Opstina","Mesto","Ulica","KucniBroj","Sprat","Stan","BiracaPrebivaliste","BiracaBoraviste","Timestamp"
"339","КЊАЖЕВАЦ","АЛДИНАЦ","ЈАБЛАНИЧКА","30","","","1","0","1779032037"
"339","КЊАЖЕВАЦ","АЛДИНАЦ","НЕМА УЛИЦЕ","0","","","1","0","1779032050"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","ВИШЊИЧКА","3","","","1","0","1779032060"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","ВИШЊИЧКА","9","","","1","0","1779032072"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","ВИШЊИЧКА","15","","","3","0","1779032087"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","ЗАДРУЖНА","6","","","1","0","1779032099"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","ЗАДРУЖНА","17","","","1","0","1779032114"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","ЗАДРУЖНА","18","","","1","0","1779032123"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","КЊАЖЕВАЧКА","36","","","2","0","1779032136"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","КЊАЖЕВАЧКА","62","","","2","0","1779032147"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","КЊАЖЕВАЧКА","66","","","1","0","1779032157"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","КЊАЖЕВАЧКА","69","","","1","0","1779032177"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","КЊАЖЕВАЧКА","74","","","1","0","1779032186"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","КЊАЖЕВАЧКА","76","","","4","0","1779032199"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","КЊАЖЕВАЧКА","80","","","2","0","1779032213"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","КЊАЖЕВАЧКА","85","","","1","0","1779032223"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","КЊАЖЕВАЧКА","88","","","2","0","1779032239"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","КЊАЖЕВАЧКА","92","","","2","0","1779032250"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","КЊАЖЕВАЧКА","95","","","1","0","1779032263"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","КЊАЖЕВАЧКА","96","","","1","0","1779032276"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","КЊАЖЕВАЧКА","100","","","1","0","1779032285"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","КЊАЖЕВАЧКА","104","","","2","0","1779032295"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","НЕМА УЛИЦЕ","0","","","99","0","1779032307"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","ПОЉСКА","2","","","2","0","1779032318"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","ПОЉСКА","7","","","1","0","1779032333"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","ПОЉСКА","9","","","2","0","1779032346"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","ПОЉСКА","13","","","1","0","1779032354"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","ПОЉСКА","22","","","1","0","1779032368"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","СЕОСКА","10","","","1","0","1779032382"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","СЕОСКА","12","","","4","0","1779032388"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","СЕОСКА","15","","","1","0","1779032395"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","СЕОСКА","18","","","1","0","1779032411"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","СЕОСКА","26","","","1","0","1779032424"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","СЕОСКА","27","","","1","0","1779032435"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","СЕОСКА","31","","","2","0","1779032449"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","СЕОСКА","35","","","2","0","1779032482"
"339","КЊАЖЕВАЦ","БАЛАНОВАЦ","ЦЕНТРАЛНА","11","","","1","0","1779032492"
"339","КЊАЖЕВАЦ","БАЛИНАЦ","БРАЋЕ ПЕТРОВИЋ","7","","","1","0","1779032507"
"339","КЊАЖЕВАЦ","БАЛИНАЦ","БРАЋЕ ПЕТРОВИЋ","68","","","1","0","1779032515"
"339","КЊАЖЕВАЦ","БАЛИНАЦ","НЕМА УЛИЦЕ","0","","","1","0","1779032526"
"339","КЊАЖЕВАЦ","БАЛТА БЕРИЛОВАЦ","БАБИН ЗУБ","14","","","2","0","1779032539"
"339","КЊАЖЕВАЦ","БАЛТА БЕРИЛОВАЦ","БАБИН ЗУБ","16","","","2","0","1779032547"
"339","КЊАЖЕВАЦ","БАЛТА БЕРИЛОВАЦ","БАБИН ЗУБ","19","","","1","0","1779032558"
"339","КЊАЖЕВАЦ","БАЛТА БЕРИЛОВАЦ","БАБИН ЗУБ","27-А","","","1","0","1779032572"
"339","КЊАЖЕВАЦ","БАЛТА БЕРИЛОВАЦ","БАБИН ЗУБ","28","","","1","0","1779032587"
"339","КЊАЖЕВАЦ","БАЛТА БЕРИЛОВАЦ","БАБИН ЗУБ","78","","","1","0","1779032618"
